,scene_name,avg_inv_psnr,std_inv_psnr,weighted_avg_inv_psnr,pair_density,coverage_score,mean_cos_sim,view_spread_angle,image_variance_avg,true_psnr,Layers,Feat,n_sample,Lr ,STD
1366,OMA_212,0.0887013993868974,0.008112806746925688,0.08894861939669796,0.28923076923076924,1.0,0.9725520927194508,53.64308336325427,0.032997455,16.54118729,6,128,16,0.0001,0.14
1367,OMA_212,0.0887013993868974,0.008112806746925688,0.08894861939669796,0.28923076923076924,1.0,0.9725520927194508,53.64308336325427,0.032997455,16.54118729,6,128,72,0.0001,0.14
1368,OMA_212,0.0887013993868974,0.008112806746925688,0.08894861939669796,0.28923076923076924,1.0,0.9725520927194508,53.64308336325427,0.032997455,16.54118729,6,128,64,0.0002,0.0
1369,OMA_212,0.0887013993868974,0.008112806746925688,0.08894861939669796,0.28923076923076924,1.0,0.9725520927194508,53.64308336325427,0.032997455,16.54118729,6,128,32,0.0002,0.0
1370,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,8,64,72,0.0001,0.14
1371,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,4,256,32,0.0005,0.0
1372,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,4,256,72,0.0005,0.12
1373,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,10,128,16,0.0005,0.0
1374,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,64,32,0.0002,0.0
1375,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,64,16,0.0005,0.14
1376,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,10,256,32,0.0001,0.0
1377,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,4,128,72,0.0005,0.14
1378,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,4,64,16,0.0002,0.12
1379,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,10,128,64,0.0002,0.0
1380,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,64,16,0.0001,0.0
1381,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,256,32,0.0002,0.14
1382,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,32,0.0002,0.0
1383,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,10,64,32,0.0002,0.0
1384,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,8,64,16,0.0005,0.14
1385,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,64,64,0.0005,0.14
1386,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,8,128,72,0.0005,0.14
1387,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,8,64,72,0.0005,0.14
1388,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,4,128,32,0.0005,0.14
1389,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,10,64,72,0.0002,0.14
1390,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,256,32,0.0002,0.12
1391,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,64,0.0005,0.0
1392,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,32,0.0005,0.0
1393,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,16,0.0005,0.0
1394,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,72,0.0005,0.0
1395,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,64,0.0005,0.12
1396,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,32,0.0005,0.12
1397,OMA_247,0.08775797829335948,0.008109786665462247,0.0869790491698511,0.2953846153846154,1.0,0.9735228677391335,53.64779455977416,0.036588836,15.54870319,6,128,16,0.0005,0.12
