Name,num_imgs,Layers,Feat,Lr ,STD,n_sample,PSNR
278,26,6,128,0.0005,0,64,16.770401
278,26,6,128,0.0005,0,32,16.75696182
278,26,10,256,0.0005,0.12,16,16.95879555
278,26,6,128,0.0005,0,16,16.76292038
278,26,6,128,0.0005,0,72,16.77486229
278,26,10,256,0.0002,0.12,16,17.01565933
278,26,6,128,0.0005,0.12,64,16.74386215
278,26,6,128,0.0005,0.12,32,16.75608063
278,26,6,128,0.0005,0.12,16,16.76261902
278,26,6,128,0.0005,0.12,72,16.74675941
278,26,6,128,0.0005,0.14,64,16.75260353
278,26,6,128,0.0005,0.14,32,16.72559547
278,26,6,128,0.0005,0.14,16,16.75811386
278,26,6,128,0.0005,0.14,72,16.74632645
278,26,6,128,0.0001,0,64,16.30060387
278,26,6,128,0.0001,0,32,16.30126953
278,26,6,128,0.0001,0,16,16.30714798
278,26,6,128,0.0001,0,72,16.30172348
278,26,6,128,0.0001,0.12,64,16.30005264
278,26,6,128,0.0001,0.12,32,16.30177116
278,26,6,128,0.0001,0.12,16,16.3057003
278,26,6,128,0.0001,0.12,72,16.3021431
278,26,6,128,0.0001,0.14,64,16.30121994
278,26,6,128,0.0001,0.14,32,16.30029106
278,26,6,128,0.0001,0.14,16,16.30602264
278,26,6,128,0.0001,0.14,72,16.30172157
278,26,6,128,0.0002,0,64,16.53479576
278,26,6,128,0.0002,0,32,16.53374672
278,26,6,128,0.0002,0,72,16.53762436
278,26,6,128,0.0002,0.12,64,16.53446388
176,26,8,256,0.0001,0,64,16.12894821
176,26,8,256,0.0002,0.12,72,15.69772625
176,26,10,128,0.0001,0.14,64,15.92291355
176,26,10,128,0.0002,0.14,64,16.01447487
176,26,4,64,0.0005,0.12,32,15.92817211
176,26,8,128,0.0005,0,16,15.93386841
176,26,4,128,0.0005,0.12,32,16.06104279
176,26,6,64,0.0005,0.12,72,16.09361839
176,26,10,128,0.0005,0.14,64,16.04698753
176,26,10,256,0.0002,0.12,16,16.10170555
176,26,10,64,0.0002,0,64,16.16779709
176,26,8,128,0.0005,0.14,16,16.01400566
176,26,6,256,0.0002,0,72,15.74581909
176,26,4,64,0.0001,0.12,72,15.05334568
176,26,10,64,0.0002,0.14,72,16.1654911
176,26,8,128,0.0001,0,16,16.08143044
176,26,10,256,0.0001,0,32,16.12316895
176,26,6,128,0.0005,0,64,15.96407223
176,26,4,256,0.0001,0.14,64,15.77172089
176,26,4,64,0.0002,0.12,72,15.68149662
176,26,6,128,0.0005,0,32,16.04360199
176,26,6,128,0.0005,0,16,15.95159054
176,26,6,128,0.0005,0,72,15.8747139
176,26,6,128,0.0005,0.12,64,15.97263241
176,26,6,128,0.0005,0.12,32,16.09427834
176,26,6,128,0.0005,0.12,16,16.08208275
176,26,6,128,0.0005,0.12,72,15.89015675
176,26,10,64,0.0002,0.14,64,16.16472816
176,26,6,128,0.0005,0.14,64,15.94954395
176,26,6,128,0.0005,0.14,32,16.02814293
176,26,6,128,0.0005,0.14,16,16.06093979
176,26,10,64,0.0002,0,72,16.1659584
176,26,6,128,0.0005,0.14,72,15.92974854
176,26,6,128,0.0001,0,64,15.98841572
176,26,6,128,0.0001,0,32,15.97947693
176,26,6,128,0.0001,0,16,15.96867657
176,26,6,128,0.0001,0,72,15.99220753
176,26,6,128,0.0001,0.12,64,15.98800373
176,26,6,128,0.0001,0.12,32,15.97659779
176,26,6,128,0.0001,0.12,16,15.97085571
176,26,6,128,0.0001,0.12,72,15.98946285
176,26,6,128,0.0001,0.14,64,15.98397827
176,26,6,128,0.0001,0.14,32,15.97911072
176,26,6,128,0.0001,0.14,16,15.97046947
176,26,6,128,0.0001,0.14,72,15.98837948
176,26,6,128,0.0002,0,64,16.05159378
176,26,6,128,0.0002,0,32,16.03988075
176,26,6,128,0.0002,0,16,16.0417881
176,26,6,128,0.0002,0,72,16.04953575
176,26,6,128,0.0002,0.12,64,16.04896736
391,26,10,256,0.0005,0,72,17.56087494
391,26,10,64,0.0001,0,32,17.18807793
391,26,10,256,0.0002,0,64,17.95738983
391,26,4,256,0.0005,0.14,32,17.78296089
391,26,8,64,0.0005,0.14,32,18.24127007
391,26,8,64,0.0001,0.14,72,17.42288971
391,26,6,64,0.0002,0.14,16,17.81353569
391,26,8,256,0.0001,0.14,16,17.49989891
391,26,4,64,0.0002,0.12,16,17.39958191
391,26,8,64,0.0005,0.12,32,18.22825813
391,26,10,64,0.0001,0.12,72,17.15994835
391,26,10,128,0.0005,0,72,18.16648102
391,26,4,256,0.0002,0.12,16,16.97852135
391,26,10,256,0.0002,0,32,18.0207119
391,26,4,256,0.0001,0,64,17.33297157
391,26,4,128,0.0005,0.14,32,17.29077721
391,26,4,256,0.0001,0.12,16,17.31955528
391,26,6,64,0.0002,0,72,17.77487373
391,26,6,256,0.0001,0,64,17.34080315
391,26,10,64,0.0001,0.14,64,17.16418266
391,26,6,128,0.0005,0,64,17.41270447
391,26,6,128,0.0005,0,32,17.40472794
391,26,6,128,0.0005,0,16,17.45365715
391,26,6,128,0.0005,0,72,17.41128922
391,26,6,128,0.0005,0.12,64,17.41085625
391,26,6,128,0.0005,0.12,32,17.40049744
391,26,6,128,0.0005,0.12,16,17.44319344
391,26,6,128,0.0005,0.12,72,17.41340065
391,26,6,128,0.0005,0.14,64,17.41222954
391,26,6,128,0.0005,0.14,32,17.40279388
391,26,6,128,0.0005,0.14,16,17.46248817
391,26,6,128,0.0005,0.14,72,17.4051609
391,26,6,128,0.0001,0,64,17.30076027
391,26,8,64,0.0002,0.12,32,17.84490967
391,26,6,128,0.0001,0,32,17.30831146
391,26,6,128,0.0001,0,16,17.31272316
391,26,6,128,0.0001,0,72,17.30042267
391,26,6,128,0.0001,0.12,64,17.30057335
391,26,8,64,0.0002,0.14,32,17.84679604
391,26,6,128,0.0001,0.12,32,17.30717468
391,26,6,128,0.0001,0.12,16,17.31305122
391,26,6,128,0.0001,0.12,72,17.30083084
391,26,6,128,0.0001,0.14,64,17.30126953
391,26,6,128,0.0001,0.14,32,17.30713463
391,26,6,128,0.0001,0.14,16,17.31265259
391,26,6,128,0.0001,0.14,72,17.30097961
391,26,6,128,0.0002,0,64,17.51815605
391,26,6,128,0.0002,0,32,17.50909042
391,26,6,128,0.0002,0,16,17.4851284
391,26,6,128,0.0002,0,72,17.52228737
364,26,4,128,0.0002,0.12,72,17.05562401
364,26,6,256,0.0005,0.12,32,17.71416283
364,26,6,256,0.0002,0,64,17.30758858
364,26,6,128,0.0005,0.14,16,17.32878685
364,26,4,256,0.0005,0.12,32,17.52667809
364,26,10,64,0.0001,0.12,32,16.96253395
364,26,4,64,0.0005,0,64,16.94119453
364,26,8,64,0.0002,0.12,72,17.10605812
364,26,4,256,0.0001,0,64,17.20592308
364,26,10,256,0.0005,0.12,32,17.67697906
364,26,10,64,0.0005,0.14,32,17.55687523
364,26,10,128,0.0002,0.12,32,17.37148285
364,26,10,128,0.0001,0.14,16,17.25868225
364,26,4,64,0.0002,0.14,72,16.88736343
364,26,4,128,0.0002,0.14,16,17.05784035
364,26,4,256,0.0005,0,64,17.53234673
364,26,4,64,0.0001,0,32,16.53709602
364,26,8,256,0.0001,0,16,17.20809364
364,26,4,64,0.0002,0.12,32,16.88617897
364,26,10,128,0.0001,0.14,64,17.24333763
364,26,6,128,0.0005,0,64,17.39652824
364,26,6,128,0.0005,0,32,17.37343788
364,26,6,128,0.0005,0,16,17.34838676
364,26,6,128,0.0005,0,72,17.41394043
364,26,8,256,0.0005,0.12,32,17.55879974
364,26,6,128,0.0005,0.12,64,17.41601372
364,26,6,128,0.0005,0.12,32,17.37019157
364,26,6,128,0.0005,0.12,16,17.3289566
364,26,6,128,0.0005,0.12,72,17.42584991
364,26,6,128,0.0005,0.14,64,17.4117527
364,26,6,128,0.0005,0.14,32,17.37602425
364,26,6,128,0.0005,0.14,72,17.43455696
364,26,6,128,0.0001,0,64,17.00820541
364,26,6,128,0.0001,0,32,17.0142746
364,26,6,128,0.0001,0,16,17.0284214
364,26,6,128,0.0001,0,72,17.00306511
364,26,6,128,0.0001,0.12,64,17.004282
364,26,6,128,0.0001,0.12,32,17.01065254
364,26,6,128,0.0001,0.12,16,17.02969933
364,26,6,128,0.0001,0.12,72,17.00310707
364,26,6,128,0.0001,0.14,64,17.00695229
364,26,6,128,0.0001,0.14,32,17.01201439
364,26,6,128,0.0001,0.14,16,17.02645111
364,26,6,128,0.0001,0.14,72,17.00677299
364,26,6,128,0.0002,0,64,17.21251869
364,26,6,128,0.0002,0,32,17.20552063
364,26,6,128,0.0002,0,16,17.20904732
364,26,6,128,0.0002,0,72,17.20413971
364,26,6,128,0.0002,0.12,64,17.20596886
364,26,6,128,0.0002,0.12,32,17.20687294
225,26,10,64,0.0001,0.14,32,16.63316536
225,26,10,256,0.0005,0.12,72,16.76286316
225,26,6,256,0.0001,0,64,16.33885002
225,26,10,256,0.0002,0.14,72,16.45169258
225,26,4,128,0.0002,0.12,72,16.31985664
225,26,8,256,0.0002,0.12,64,16.45548248
225,26,8,256,0.0005,0.14,16,16.72168732
225,26,6,128,0.0005,0.14,16,16.38779259
225,26,10,128,0.0002,0.12,64,16.2826004
225,26,4,64,0.0001,0.12,72,16.05701637
225,26,6,128,0.0005,0,64,16.3791256
225,26,4,64,0.0001,0,16,16.06705666
225,26,6,256,0.0001,0.12,32,16.34370995
225,26,6,64,0.0005,0,72,16.35641479
225,26,4,128,0.0005,0.12,64,16.41714287
225,26,4,128,0.0002,0.14,16,16.30028343
225,26,6,128,0.0002,0.12,16,16.19534111
225,26,4,256,0.0002,0.12,32,16.47618675
225,26,6,256,0.0005,0,32,16.6600914
225,26,6,256,0.0005,0,16,16.72886848
225,26,10,256,0.0005,0,72,16.89132118
225,26,6,128,0.0005,0,32,16.38632011
225,26,6,128,0.0005,0,16,16.39317513
225,26,6,128,0.0005,0,72,16.37703133
225,26,6,128,0.0005,0.12,64,16.38012695
225,26,6,128,0.0005,0.12,32,16.38712883
225,26,6,128,0.0005,0.12,16,16.39070702
225,26,6,128,0.0005,0.12,72,16.38070488
225,26,6,128,0.0005,0.14,64,16.3778286
225,26,6,128,0.0005,0.14,32,16.3882885
225,26,6,128,0.0005,0.14,72,16.38194847
225,26,6,128,0.0001,0,64,16.20907021
225,26,6,128,0.0001,0,32,16.20503998
225,26,6,128,0.0001,0,16,16.19849968
225,26,6,128,0.0001,0,72,16.21121788
225,26,6,128,0.0001,0.12,64,16.20892715
225,26,6,128,0.0001,0.12,32,16.20606613
225,26,6,128,0.0001,0.12,16,16.19905281
225,26,6,128,0.0001,0.12,72,16.20839882
225,26,6,128,0.0001,0.14,64,16.20960236
225,26,6,128,0.0001,0.14,32,16.20521545
225,26,6,128,0.0001,0.14,16,16.19909096
225,26,6,128,0.0001,0.14,72,16.20920563
225,26,6,128,0.0002,0,64,16.17067909
225,26,6,128,0.0002,0,32,16.17586517
225,26,6,128,0.0002,0,16,16.19675255
225,26,6,128,0.0002,0,72,16.17034149
225,26,6,128,0.0002,0.12,64,16.16937256
225,26,6,128,0.0002,0.12,32,16.17287827
225,26,6,128,0.0002,0.12,72,16.17141914
381,26,8,64,0.0002,0,72,18.0819416
381,26,10,256,0.0002,0.14,64,17.90410042
381,26,6,128,0.0002,0.12,16,18.11250114
381,26,8,128,0.0001,0.14,16,18.07493401
381,26,4,64,0.0001,0,32,18.23173332
381,26,4,256,0.0001,0.12,72,17.92009926
381,26,6,64,0.0005,0.14,16,18.2657032
381,26,8,128,0.0005,0,32,17.70081902
381,26,8,256,0.0005,0,16,17.86861801
381,26,6,256,0.0001,0.12,32,17.95496178
381,26,6,64,0.0001,0,16,18.40307426
381,26,8,128,0.0001,0.12,64,18.07370377
381,26,10,256,0.0005,0,72,17.77740479
381,26,6,64,0.0001,0.12,32,18.40495491
381,26,10,256,0.0002,0.12,72,17.90849113
381,26,4,64,0.0005,0.12,72,18.19068336
381,26,8,256,0.0001,0.14,64,17.98234367
381,26,6,64,0.0005,0,64,18.22968674
381,26,10,64,0.0001,0.12,16,18.64929008
381,26,6,64,0.0005,0.12,16,18.26552963
381,26,10,64,0.0001,0.12,32,18.647789
381,26,6,128,0.0005,0,64,17.73392105
381,26,6,128,0.0005,0,32,17.73372078
381,26,6,128,0.0005,0,16,17.74025154
381,26,6,128,0.0005,0,72,17.73641014
381,26,6,128,0.0005,0.12,64,17.73672295
381,26,6,128,0.0005,0.12,32,17.73405075
381,26,6,128,0.0005,0.12,16,17.73888588
381,26,6,128,0.0005,0.12,72,17.73778534
381,26,6,128,0.0005,0.14,64,17.73408318
381,26,6,128,0.0005,0.14,32,17.7308979
381,26,6,128,0.0005,0.14,16,17.72970009
381,26,6,128,0.0005,0.14,72,17.73155975
381,26,6,128,0.0001,0,64,18.22258568
381,26,6,128,0.0001,0,32,18.22368813
381,26,6,128,0.0001,0,16,18.21954536
381,26,6,128,0.0001,0,72,18.22297096
381,26,6,128,0.0001,0.12,64,18.22394371
381,26,6,128,0.0001,0.12,32,18.2228756
381,26,6,128,0.0001,0.12,16,18.22083092
381,26,6,128,0.0001,0.12,72,18.22352028
381,26,6,128,0.0001,0.14,64,18.22403526
381,26,6,128,0.0001,0.14,32,18.22406197
381,26,6,128,0.0001,0.14,16,18.22002029
381,26,6,128,0.0001,0.14,72,18.22332954
381,26,6,128,0.0002,0,64,18.10756493
381,26,6,128,0.0002,0,32,18.10965347
381,26,6,128,0.0002,0,16,18.1134491
381,26,6,128,0.0002,0,72,18.10941887
381,26,6,128,0.0002,0.12,64,18.1081295
251,26,8,128,0.0005,0,16,15.11069202
251,26,6,64,0.0002,0.12,16,14.77253723
251,26,4,128,0.0001,0,64,14.78197098
251,26,10,128,0.0005,0.14,16,15.45354748
251,26,8,256,0.0005,0.12,72,15.76885509
251,26,8,256,0.0005,0,64,15.75158405
251,26,6,64,0.0001,0,64,14.76196766
251,26,6,128,0.0002,0,64,15.06559467
251,26,10,256,0.0001,0.14,72,15.37295055
251,26,8,128,0.0005,0.14,64,15.16422939
251,26,8,128,0.0005,0,64,15.16929913
251,26,8,256,0.0005,0.14,64,15.74089527
251,26,10,256,0.0002,0.14,32,15.41296673
251,26,6,256,0.0005,0.12,64,15.39680386
251,26,6,128,0.0002,0,16,15.10301876
251,26,4,64,0.0001,0.12,64,14.69503021
251,26,8,128,0.0001,0.14,72,15.06117535
251,26,4,256,0.0002,0,16,15.33844757
251,26,8,128,0.0001,0,64,15.05707932
251,26,6,128,0.0005,0.14,32,15.33537388
251,26,6,128,0.0005,0,64,15.3347702
251,26,6,128,0.0005,0,32,15.34467697
251,26,6,128,0.0005,0,16,15.25983524
251,26,6,128,0.0005,0,72,15.3476305
251,26,6,128,0.0005,0.12,64,15.33252716
251,26,6,128,0.0005,0.12,32,15.34858227
251,26,6,128,0.0005,0.12,16,15.2572403
251,26,6,128,0.0005,0.12,72,15.34280491
251,26,6,128,0.0005,0.14,64,15.3407135
251,26,6,128,0.0005,0.14,16,15.25935364
251,26,6,128,0.0005,0.14,72,15.34276962
251,26,8,256,0.0002,0.12,72,15.46369934
251,26,6,128,0.0001,0,64,14.68176746
251,26,6,128,0.0001,0,32,14.68383026
251,26,6,128,0.0001,0,16,14.68698597
251,26,6,128,0.0001,0,72,14.68490124
251,26,6,128,0.0001,0.12,64,14.68281841
251,26,6,128,0.0001,0.12,32,14.6844244
251,26,6,128,0.0001,0.12,16,14.68785095
251,26,10,256,0.0005,0.12,72,15.29329681
251,26,6,128,0.0001,0.12,72,14.68415546
251,26,6,128,0.0001,0.14,64,14.6851778
251,26,6,128,0.0001,0.14,32,14.68427944
251,26,6,128,0.0001,0.14,16,14.68741608
251,26,6,128,0.0001,0.14,72,14.68380737
251,26,6,128,0.0002,0,32,15.10641766
251,26,6,128,0.0002,0,72,15.05340099
251,26,6,128,0.0002,0.12,64,15.06579876
251,26,6,128,0.0002,0.12,32,15.1062088
251,26,6,128,0.0002,0.12,16,15.10325623
342,26,10,128,0.0005,0.12,32,18.30212975
342,26,10,128,0.0002,0.12,72,18.50926781
342,26,10,256,0.0005,0,32,18.43106651
342,26,4,64,0.0001,0.14,32,17.80340195
342,26,10,64,0.0001,0.12,16,18.30184746
342,26,8,128,0.0005,0.14,72,18.35431671
342,26,6,128,0.0002,0.14,16,18.34889221
342,26,6,256,0.0001,0,72,18.30147743
342,26,4,64,0.0002,0.12,72,18.02459526
342,26,6,64,0.0005,0,16,18.41912651
342,26,10,128,0.0001,0.12,16,18.42082787
342,26,8,128,0.0001,0.14,16,18.33096504
342,26,10,256,0.0002,0.14,16,18.30642128
342,26,4,128,0.0002,0.14,32,18.3275032
342,26,8,256,0.0002,0.12,64,18.33022118
342,26,8,256,0.0005,0,32,18.36846352
342,26,8,256,0.0002,0,32,18.33259964
342,26,10,64,0.0005,0.14,32,18.3591423
342,26,10,64,0.0002,0,72,18.40284729
342,26,8,256,0.0002,0.14,72,18.33139229
342,26,10,256,0.0005,0,64,18.41077995
342,26,10,128,0.0005,0.12,64,18.31459618
342,26,10,256,0.0005,0,72,18.38051224
342,26,10,128,0.0002,0.12,32,18.5089817
342,26,6,128,0.0005,0,64,18.43262291
342,26,6,128,0.0005,0,32,18.42558861
342,26,6,128,0.0005,0,16,18.40137291
342,26,6,128,0.0005,0,72,18.43164253
342,26,6,128,0.0005,0.12,64,18.43358231
342,26,6,128,0.0005,0.12,32,18.42597389
342,26,6,128,0.0005,0.12,16,18.40096474
342,26,6,128,0.0005,0.12,72,18.43177795
342,26,6,128,0.0005,0.14,64,18.43077087
342,26,6,128,0.0005,0.14,32,18.42498207
342,26,6,128,0.0005,0.14,16,18.40139961
342,26,6,128,0.0005,0.14,72,18.43139458
342,26,6,128,0.0001,0,64,18.22626305
342,26,6,128,0.0001,0,32,18.22366905
342,26,6,128,0.0001,0,16,18.22381401
342,26,6,128,0.0001,0,72,18.22512245
342,26,6,128,0.0001,0.12,64,18.22686005
342,26,6,128,0.0001,0.12,32,18.22496033
342,26,6,128,0.0001,0.12,16,18.22434425
342,26,10,64,0.0002,0.12,72,18.40493202
342,26,6,128,0.0001,0.12,72,18.22489548
342,26,6,128,0.0001,0.14,64,18.22642326
342,26,6,128,0.0001,0.14,32,18.22425079
342,26,6,128,0.0001,0.14,16,18.22517204
342,26,6,128,0.0001,0.14,72,18.22565269
342,26,6,128,0.0002,0,64,18.36254501
124,26,4,64,0.0002,0.12,32,16.28560066
124,26,8,256,0.0005,0,72,17.5182209
124,26,4,64,0.0005,0.14,16,16.60544777
124,26,6,256,0.0001,0.14,16,16.81048584
124,26,4,64,0.0002,0.12,64,16.29051781
124,26,4,64,0.0001,0.12,72,16.09513855
124,26,6,256,0.0001,0,72,16.80149841
124,26,8,64,0.0005,0.12,72,17.16641045
124,26,6,128,0.0001,0.12,16,16.47275734
124,26,4,256,0.0001,0.14,32,16.53359985
124,26,8,64,0.0005,0,16,17.21557045
124,26,10,128,0.0002,0.14,16,17.06828117
124,26,6,256,0.0005,0.14,32,17.46262169
124,26,6,256,0.0005,0.14,16,17.44154167
124,26,8,128,0.0005,0,32,17.406744
124,26,4,128,0.0005,0,32,16.81289101
124,26,6,128,0.0005,0,64,17.21568108
124,26,6,128,0.0002,0.14,72,16.70525551
124,26,4,128,0.0001,0,16,16.32390022
124,26,6,128,0.0005,0,32,17.19467163
124,26,10,256,0.0005,0.14,72,17.71809578
124,26,10,256,0.0005,0,72,17.72982025
124,26,6,128,0.0005,0,16,17.1587162
124,26,6,128,0.0005,0,72,17.22135925
124,26,6,128,0.0005,0.12,64,17.2171917
124,26,6,128,0.0005,0.12,32,17.19624901
124,26,10,256,0.0002,0.14,72,17.53360748
124,26,6,128,0.0005,0.12,16,17.15864372
124,26,6,128,0.0005,0.12,72,17.2154026
124,26,6,128,0.0005,0.14,64,17.21418762
124,26,6,128,0.0005,0.14,32,17.19300842
124,26,6,128,0.0005,0.14,16,17.15650177
124,26,10,256,0.0002,0,72,17.52724648
124,26,6,128,0.0005,0.14,72,17.21850586
124,26,6,128,0.0001,0,64,16.4848156
124,26,6,128,0.0001,0,32,16.48202515
124,26,6,128,0.0001,0,16,16.4744091
124,26,6,128,0.0001,0,72,16.48357582
124,26,6,128,0.0001,0.12,64,16.48562431
124,26,6,128,0.0001,0.12,32,16.48399544
124,26,6,128,0.0001,0.12,72,16.48499298
124,26,6,128,0.0001,0.14,64,16.48588753
124,26,6,128,0.0001,0.14,32,16.48364639
124,26,6,128,0.0001,0.14,16,16.47372246
124,26,6,128,0.0001,0.14,72,16.48555183
124,26,6,128,0.0002,0,64,16.70546913
124,26,6,128,0.0002,0,32,16.70754051
124,26,6,128,0.0002,0,16,16.70563316
124,26,6,128,0.0002,0,72,16.70493126
124,26,6,128,0.0002,0.12,64,16.70470238
269,26,8,256,0.0005,0.14,16,16.60232925
269,26,8,128,0.0002,0,72,16.11441994
269,26,4,256,0.0005,0,16,16.15751076
269,26,8,64,0.0001,0.14,64,16.17251587
269,26,6,128,0.0005,0,16,16.32779884
269,26,6,256,0.0001,0.12,16,16.03258133
269,26,6,64,0.0001,0.14,32,16.0579319
269,26,10,64,0.0002,0.14,64,16.36145973
269,26,6,256,0.0005,0,16,16.4783268
269,26,8,128,0.0005,0,32,16.27328682
269,26,6,64,0.0005,0.14,64,16.41103172
269,26,10,256,0.0001,0,32,16.36496925
269,26,8,128,0.0005,0.12,16,16.28262901
269,26,8,64,0.0001,0.12,32,16.17481232
269,26,8,128,0.0001,0.12,72,16.24987221
269,26,10,256,0.0005,0.12,16,16.58568573
269,26,6,128,0.0001,0,64,16.12949371
269,26,6,256,0.0002,0.14,32,16.14251709
269,26,6,256,0.0002,0.14,64,16.14560509
269,26,8,128,0.0001,0,16,16.25912285
269,26,6,128,0.0005,0,64,16.31937218
269,26,6,128,0.0005,0,32,16.34544945
269,26,6,128,0.0005,0,72,16.32251358
269,26,6,128,0.0005,0.12,64,16.32088661
269,26,6,128,0.0005,0.12,32,16.3362751
269,26,6,128,0.0005,0.12,16,16.31534386
269,26,10,256,0.0005,0.14,16,16.54563904
269,26,4,256,0.0005,0.14,16,16.21389008
269,26,6,128,0.0005,0.12,72,16.33320045
269,26,10,256,0.0002,0.14,16,16.53866386
269,26,6,128,0.0005,0.14,64,16.31936073
269,26,6,128,0.0005,0.14,32,16.33026695
269,26,10,256,0.0002,0.12,16,16.49746513
269,26,6,128,0.0005,0.14,16,16.30653191
269,26,6,128,0.0005,0.14,72,16.33440781
269,26,6,128,0.0001,0,32,16.13417244
269,26,6,128,0.0001,0,16,16.1398735
269,26,6,128,0.0001,0,72,16.12811852
269,26,6,128,0.0001,0.12,64,16.12850952
269,26,6,128,0.0001,0.12,32,16.13467407
269,26,6,128,0.0001,0.12,16,16.13933372
269,26,6,128,0.0001,0.12,72,16.12945366
269,26,6,128,0.0001,0.14,64,16.12690353
269,26,6,128,0.0001,0.14,32,16.13475227
269,26,6,128,0.0001,0.14,16,16.13779831
269,26,6,128,0.0001,0.14,72,16.12834167
269,26,6,128,0.0002,0,64,16.1556778
269,26,6,128,0.0002,0,32,16.17232704
269,26,6,128,0.0002,0,16,16.18307686
269,26,6,128,0.0002,0,72,16.155653
84,26,8,128,0.0002,0.14,32,16.92326546
84,26,10,128,0.0002,0.12,16,16.78603554
84,26,10,64,0.0001,0.14,32,16.65376091
84,26,8,128,0.0001,0.12,32,16.75505829
84,26,4,256,0.0001,0.14,32,16.66743469
84,26,4,256,0.0005,0,72,16.73405266
84,26,6,64,0.0002,0.14,16,16.75361824
84,26,4,128,0.0002,0,32,16.7546196
84,26,8,128,0.0001,0.12,72,16.77142906
84,26,6,256,0.0005,0,72,16.91559792
84,26,10,256,0.0002,0.14,72,16.77216148
84,26,6,128,0.0005,0,64,17.03620338
84,26,4,128,0.0002,0.14,72,16.76516724
84,26,4,256,0.0002,0.14,64,16.64683723
84,26,10,64,0.0001,0.14,64,16.65480614
84,26,6,128,0.0005,0,32,17.1011982
84,26,4,256,0.0002,0.12,16,16.61503792
84,26,4,256,0.0005,0.12,64,16.7708683
84,26,10,256,0.0002,0,64,16.77835846
84,26,6,256,0.0002,0.12,16,16.83751678
84,26,6,128,0.0005,0,16,17.11524582
84,26,6,128,0.0005,0,72,17.04987144
84,26,6,128,0.0005,0.12,64,17.03251076
84,26,6,128,0.0005,0.12,32,17.10926247
84,26,6,128,0.0005,0.12,16,17.12230873
84,26,6,64,0.0005,0,16,16.92591858
84,26,6,128,0.0005,0.12,72,17.04195213
84,26,6,128,0.0005,0.14,64,17.05744743
84,26,6,128,0.0005,0.14,32,17.11711311
84,26,8,128,0.0005,0.12,16,17.09928322
84,26,6,128,0.0005,0.14,16,17.09839439
84,26,6,64,0.0005,0.12,32,16.87352562
84,26,6,128,0.0005,0.14,72,17.0405674
84,26,6,128,0.0001,0,64,16.81977654
84,26,6,128,0.0001,0,32,16.81683922
84,26,6,128,0.0001,0,16,16.81720924
84,26,6,128,0.0001,0,72,16.81940842
84,26,6,128,0.0001,0.12,64,16.8208828
84,26,8,128,0.0005,0.14,16,12.21465302
84,26,8,128,0.0005,0.14,16,12.21465302
84,26,6,128,0.0001,0.12,32,13.15964031
84,26,6,128,0.0001,0.12,16,13.16674519
84,26,6,64,0.0005,0.14,32,12.56698132
84,26,6,128,0.0001,0.12,72,13.15873051
84,26,6,128,0.0001,0.14,64,13.1616087
84,26,8,64,0.0005,0.12,32,12.47444248
84,26,6,128,0.0001,0.14,32,13.15834522
84,26,10,128,0.0005,0.12,16,12.22932911
84,26,6,64,0.0005,0.12,16,12.56441879
84,26,6,128,0.0001,0.14,16,13.16958618
211,26,10,256,0.0005,0.12,32,19.17948532
211,26,10,128,0.0001,0,16,19.15418625
211,26,6,256,0.0001,0.14,32,18.88131905
211,26,6,64,0.0005,0.12,16,18.5181694
211,26,6,256,0.0001,0,32,18.88163948
211,26,4,64,0.0005,0.14,72,18.73996544
211,26,6,128,0.0001,0,64,18.85144997
211,26,10,128,0.0001,0.14,72,19.14062309
211,26,10,64,0.0001,0.14,32,18.93063164
211,26,8,256,0.0005,0.12,72,19.21414948
211,26,10,128,0.0002,0.14,16,19.25236702
211,26,4,256,0.0001,0.12,64,18.73332405
211,26,6,128,0.0002,0.12,32,19.00491714
211,26,6,64,0.0005,0.14,64,18.55396271
211,26,10,64,0.0001,0,32,18.93142509
211,26,10,256,0.0005,0.12,64,19.18948555
211,26,4,64,0.0002,0.14,72,18.49744415
211,26,4,64,0.0002,0.12,16,18.49910355
211,26,10,256,0.0005,0.14,72,19.19809151
211,26,10,128,0.0005,0,72,18.59953117
211,26,8,128,0.0002,0.12,16,18.98475456
211,26,8,128,0.0002,0.14,16,18.98487854
211,26,8,256,0.0002,0.12,16,18.94639206
211,26,8,256,0.0002,0.14,72,18.93837547
211,26,8,128,0.0005,0.12,16,19.04603577
211,26,8,128,0.0002,0.12,72,19.00042534
211,26,8,256,0.0005,0.14,72,19.18958855
211,26,6,128,0.0005,0,64,18.92610931
211,26,8,256,0.0002,0.14,16,18.94634056
211,26,10,256,0.0002,0.12,72,18.9280777
211,26,6,128,0.0005,0,32,18.92695045
211,26,6,128,0.0005,0,16,18.87931252
211,26,6,128,0.0005,0,72,18.92460442
211,26,10,256,0.0002,0.14,72,18.92666054
211,26,8,256,0.0005,0.12,16,19.23451042
211,26,6,128,0.0005,0.12,64,18.93001175
211,26,6,128,0.0005,0.12,32,18.92732048
211,26,6,128,0.0005,0.12,16,18.87955475
211,26,6,128,0.0005,0.12,72,18.93278313
211,26,6,128,0.0005,0.14,64,18.93124962
211,26,6,128,0.0005,0.14,32,18.93311882
211,26,6,128,0.0005,0.14,16,18.8795681
211,26,6,128,0.0005,0.14,72,18.93091393
211,26,6,128,0.0001,0,32,18.85240936
211,26,6,128,0.0001,0,16,18.84499168
